39.95	3332	24.6C	9.3
40.00	3323	24.5C	9.3
40.05	3321	24.6C	9.3
40.10	3322	24.6C	9.3
40.15	3325	24.5C	9.3
40.20	3321	24.5C	9.3
40.25	3319	24.6C	9.3
40.30	3318	24.6C	9.3
40.35	3321	24.5C	9.3
40.40	3321	24.5C	9.3
40.45	3324	24.5C	9.3
40.50	3329	24.5C	9.3
40.55	3319	24.6C	9.3
40.60	3298	24.5C	9.3
40.65	3283	24.5C	9.3
40.70	3273	24.5C	9.3
40.75	3272	24.5C	9.3
40.80	3273	24.5C	9.3
40.85	3275	24.5C	9.3
40.90	3275	24.5C	9.3
40.95	3271	24.5C	9.3
41.00	3267	24.5C	9.3
41.05	3261	24.5C	9.3
41.10	3260	24.5C	9.3
41.15	3256	24.5C	9.3
41.20	3258	24.5C	9.3
41.25	3258	24.5C	9.3
41.30	3257	24.5C	9.3
41.35	3257	24.6C	9.3
41.40	3258	24.5C	9.3
41.45	3259	24.5C	9.3
41.50	3261	24.5C	9.3
41.55	3257	24.5C	9.3
41.60	3255	24.5C	9.3
41.65	3253	24.6C	9.3
41.70	3251	24.5C	9.3
41.75	3247	24.5C	9.3
41.80	3245	24.5C	9.3
41.85	3243	24.5C	9.3
41.90	3239	24.5C	9.3
41.95	3234	24.5C	9.3
42.00	3231	24.5C	9.3
42.05	3225	24.5C	9.3
42.10	3222	24.5C	9.3
42.15	3223	24.5C	9.3
42.20	3222	24.5C	9.3
42.25	3222	24.5C	9.3
42.30	3217	24.6C	9.3
42.35	3209	24.5C	9.3
42.40	3197	24.6C	9.3
42.45	3193	24.5C	9.3
42.50	3187	24.5C	9.3
42.55	3183	24.6C	9.3
42.60	3181	24.6C	9.3
42.65	3180	24.6C	9.3
42.70	3184	24.5C	9.3
42.75	3186	24.6C	9.3
42.80	3186	24.5C	9.3
42.85	3186	24.5C	9.3
42.90	3185	24.5C	9.3
42.95	3185	24.5C	9.3
43.00	3179	24.5C	9.3
43.05	3172	24.5C	9.3
43.10	3168	24.5C	9.3
43.15	3164	24.5C	9.3
43.20	3164	24.5C	9.3
43.25	3166	24.5C	9.3
43.30	3166	24.5C	9.3
43.35	3165	24.5C	9.3
43.40	3159	24.5C	9.3
43.45	3154	24.6C	9.3
43.50	3154	24.5C	9.3
43.55	3152	24.5C	9.3
43.60	3152	24.5C	9.3
43.65	3151	24.5C	9.3
43.70	3149	24.5C	9.3
43.75	3146	24.5C	9.3
43.80	3146	24.5C	9.3
43.85	3144	24.5C	9.3
